"","date","demand","day","yearday"
"2363",2010-06-20,554.06,"星期日","0620"
"2364",2010-06-21,671.11,"星期一","0621"
"2365",2010-06-22,707.64,"星期二","0622"
"2366",2010-06-23,706.48,"星期三","0623"
"2367",2010-06-24,689.52,"星期四","0624"
"2368",2010-06-25,710.15,"星期五","0625"
"2369",2010-06-26,638.34,"星期六","0626"
"2370",2010-06-27,574.98,"星期日","0627"
"2371",2010-06-28,714.2,"星期一","0628"
"2372",2010-06-29,727.41,"星期二","0629"
"2373",2010-06-30,756.53,"星期三","0630"
"2374",2010-07-01,783.47,"星期四","0701"
"2375",2010-07-02,777.34,"星期五","0702"
"2376",2010-07-03,676.82,"星期六","0703"
"2377",2010-07-04,618.43,"星期日","0704"
"2378",2010-07-05,766.69,"星期一","0705"
"2379",2010-07-06,799.24,"星期二","0706"
"2380",2010-07-07,820.13,"星期三","0707"
"2381",2010-07-08,822.76,"星期四","0708"
"2382",2010-07-09,808.15,"星期五","0709"
"2383",2010-07-10,716.51,"星期六","0710"
"2384",2010-07-11,646.98,"星期日","0711"
"2385",2010-07-12,797.2,"星期一","0712"
"2386",2010-07-13,806.9,"星期二","0713"
"2387",2010-07-14,804.29,"星期三","0714"
"2388",2010-07-15,797.98,"星期四","0715"
"2389",2010-07-16,786.38,"星期五","0716"
"2390",2010-07-17,696.59,"星期六","0717"
"2391",2010-07-18,633.73,"星期日","0718"
"2392",2010-07-19,802.21,"星期一","0719"
"2393",2010-07-20,805.66,"星期二","0720"
"2394",2010-07-21,793.53,"星期三","0721"
"2395",2010-07-22,779.79,"星期四","0722"
"2396",2010-07-23,761.19,"星期五","0723"
"2397",2010-07-24,671.13,"星期六","0724"
"2398",2010-07-25,605.05,"星期日","0725"
"2399",2010-07-26,746.9,"星期一","0726"
"2400",2010-07-27,775.5,"星期二","0727"
"2401",2010-07-28,791.61,"星期三","0728"
"2402",2010-07-29,782.57,"星期四","0729"
"2403",2010-07-30,760.68,"星期五","0730"
"2404",2010-07-31,673.92,"星期六","0731"
"2405",2010-08-01,610.59,"星期日","0801"
"2406",2010-08-02,731.86,"星期一","0802"
"2407",2010-08-03,728.57,"星期二","0803"
"2408",2010-08-04,736.12,"星期三","0804"
"2409",2010-08-05,727.41,"星期四","0805"
"2410",2010-08-06,715.04,"星期五","0806"
"2411",2010-08-07,649.13,"星期六","0807"
"2412",2010-08-08,594.83,"星期日","0808"
"2413",2010-08-09,730.16,"星期一","0809"
"2414",2010-08-10,749.75,"星期二","0810"
"2415",2010-08-11,753.94,"星期三","0811"
"2416",2010-08-12,733.51,"星期四","0812"
"2417",2010-08-13,679.18,"星期五","0813"
"2418",2010-08-14,606.33,"星期六","0814"
"2419",2010-08-15,549.91,"星期日","0815"
"2420",2010-08-16,629.74,"星期一","0816"
"2421",2010-08-17,683.15,"星期二","0817"
"2422",2010-08-18,689.92,"星期三","0818"
"2423",2010-08-19,687.72,"星期四","0819"
"2424",2010-08-20,693.7,"星期五","0820"
"2425",2010-08-21,639.59,"星期六","0821"
"2426",2010-08-22,593.53,"星期日","0822"
"2427",2010-08-23,721.6,"星期一","0823"
"2428",2010-08-24,743.24,"星期二","0824"
"2429",2010-08-25,766.85,"星期三","0825"
"2430",2010-08-26,780.89,"星期四","0826"
"2431",2010-08-27,782.81,"星期五","0827"
"2432",2010-08-28,675.67,"星期六","0828"
"2433",2010-08-29,611.01,"星期日","0829"
"2434",2010-08-30,751.41,"星期一","0830"
"2435",2010-08-31,771.01,"星期二","0831"
"2436",2010-09-01,770.47,"星期三","0901"
"2437",2010-09-02,752.42,"星期四","0902"
"2438",2010-09-03,758.83,"星期五","0903"
"2439",2010-09-04,666.69,"星期六","0904"
"2440",2010-09-05,604.19,"星期日","0905"
"2441",2010-09-06,743.78,"星期一","0906"
"2442",2010-09-07,747.46,"星期二","0907"
"2443",2010-09-08,708.44,"星期三","0908"
"2444",2010-09-09,724.38,"星期四","0909"
"2445",2010-09-10,728.6,"星期五","0910"
"2446",2010-09-11,632.75,"星期六","0911"
"2447",2010-09-12,572.22,"星期日","0912"
"2448",2010-09-13,721.9,"星期一","0913"
"2449",2010-09-14,752.92,"星期二","0914"
"2450",2010-09-15,769.57,"星期三","0915"
"2451",2010-09-16,762.32,"星期四","0916"
"2452",2010-09-17,725.06,"星期五","0917"
"2453",2010-09-18,621.26,"星期六","0918"
"2454",2010-09-19,564.29,"星期日","0919"
"2455",2010-09-20,696.85,"星期一","0920"
"2456",2010-09-21,720.19,"星期二","0921"
"2457",2010-09-22,731.81,"星期三","0922"
"2458",2010-09-23,725.66,"星期四","0923"
"2459",2010-09-24,695.2,"星期五","0924"
"2460",2010-09-25,607.7,"星期六","0925"
"2461",2010-09-26,544.59,"星期日","0926"
"2462",2010-09-27,675.25,"星期一","0927"
"2463",2010-09-28,693.02,"星期二","0928"
"2464",2010-09-29,607.52,"星期三","0929"
"2465",2010-09-30,691.72,"星期四","0930"
"2466",2010-10-01,700.74,"星期五","1001"
"2467",2010-10-02,615.34,"星期六","1002"
"2468",2010-10-03,561.97,"星期日","1003"
"2469",2010-10-04,678.95,"星期一","1004"
"2470",2010-10-05,696.92,"星期二","1005"
"2471",2010-10-06,709.21,"星期三","1006"
"2472",2010-10-07,720.06,"星期四","1007"
"2473",2010-10-08,712.6,"星期五","1008"
"2474",2010-10-09,621.47,"星期六","1009"
"2475",2010-10-10,542.93,"星期日","1010"
"2476",2010-10-11,605.65,"星期一","1011"
"2477",2010-10-12,561.85,"星期二","1012"
"2478",2010-10-13,675.47,"星期三","1013"
"2479",2010-10-14,690.31,"星期四","1014"
"2480",2010-10-15,686.36,"星期五","1015"
"2481",2010-10-16,605.34,"星期六","1016"
"2482",2010-10-17,547.1,"星期日","1017"
"2483",2010-10-18,674.85,"星期一","1018"
"2484",2010-10-19,708.01,"星期二","1019"
"2485",2010-10-20,714.67,"星期三","1020"
"2486",2010-10-21,717.44,"星期四","1021"
"2487",2010-10-22,725.37,"星期五","1022"
"2488",2010-10-23,629.76,"星期六","1023"
"2489",2010-10-24,555.67,"星期日","1024"
"2490",2010-10-25,684.65,"星期一","1025"
"2491",2010-10-26,721.44,"星期二","1026"
"2492",2010-10-27,727.2,"星期三","1027"
"2493",2010-10-28,730.41,"星期四","1028"
"2494",2010-10-29,714.97,"星期五","1029"
"2495",2010-10-30,633.82,"星期六","1030"
"2496",2010-10-31,591.92,"星期日","1031"
"2497",2010-11-01,570.83,"星期一","1101"
"2498",2010-11-02,703.32,"星期二","1102"
"2499",2010-11-03,723.42,"星期三","1103"
"2500",2010-11-04,724.89,"星期四","1104"
"2501",2010-11-05,722.38,"星期五","1105"
"2502",2010-11-06,633.36,"星期六","1106"
"2503",2010-11-07,584.27,"星期日","1107"
"2504",2010-11-08,732.58,"星期一","1108"
"2505",2010-11-09,733.72,"星期二","1109"
"2506",2010-11-10,750.66,"星期三","1110"
"2507",2010-11-11,753.97,"星期四","1111"
"2508",2010-11-12,747.29,"星期五","1112"
"2509",2010-11-13,665.3,"星期六","1113"
"2510",2010-11-14,612.87,"星期日","1114"
"2511",2010-11-15,741.82,"星期一","1115"
"2512",2010-11-16,762.85,"星期二","1116"
"2513",2010-11-17,785.71,"星期三","1117"
"2514",2010-11-18,776.84,"星期四","1118"
"2515",2010-11-19,795.01,"星期五","1119"
"2516",2010-11-20,703.94,"星期六","1120"
"2517",2010-11-21,643.96,"星期日","1121"
"2518",2010-11-22,781.19,"星期一","1122"
"2519",2010-11-23,809.38,"星期二","1123"
"2520",2010-11-24,811.06,"星期三","1124"
"2521",2010-11-25,810.83,"星期四","1125"
"2522",2010-11-26,824.26,"星期五","1126"
"2523",2010-11-27,748.82,"星期六","1127"
"2524",2010-11-28,678.38,"星期日","1128"
"2525",2010-11-29,857.82,"星期一","1129"
"2526",2010-11-30,863.61,"星期二","1130"
"2527",2010-12-01,843.94,"星期三","1201"
"2528",2010-12-02,851.03,"星期四","1202"
"2529",2010-12-03,855.28,"星期五","1203"
"2530",2010-12-04,774.88,"星期六","1204"
"2531",2010-12-05,716.57,"星期日","1205"
"2532",2010-12-06,676.32,"星期一","1206"
"2533",2010-12-07,709.59,"星期二","1207"
"2534",2010-12-08,651.61,"星期三","1208"
"2535",2010-12-09,756.56,"星期四","1209"
"2536",2010-12-10,774.29,"星期五","1210"
"2537",2010-12-11,699.22,"星期六","1211"
"2538",2010-12-12,659.86,"星期日","1212"
"2539",2010-12-13,786.25,"星期一","1213"
"2540",2010-12-14,801.29,"星期二","1214"
"2541",2010-12-15,824.65,"星期三","1215"
"2542",2010-12-16,855.85,"星期四","1216"
"2543",2010-12-17,859.03,"星期五","1217"
"2544",2010-12-18,773.91,"星期六","1218"
"2545",2010-12-19,706.5,"星期日","1219"
"2546",2010-12-20,816.8,"星期一","1220"
"2547",2010-12-21,833.37,"星期二","1221"
"2548",2010-12-22,808.02,"星期三","1222"
"2549",2010-12-23,766.9,"星期四","1223"
"2550",2010-12-24,677.48,"星期五","1224"
"2551",2010-12-25,594.44,"星期六","1225"
"2552",2010-12-26,640.06,"星期日","1226"
"2553",2010-12-27,775.29,"星期一","1227"
"2554",2010-12-28,771.66,"星期二","1228"
"2555",2010-12-29,749.85,"星期三","1229"
"2556",2010-12-30,743.64,"星期四","1230"
"2557",2010-12-31,673.81,"星期五","1231"
"2558",2011-01-01,573.19,"星期六","0101"
"2559",2011-01-02,606.7,"星期日","0102"
"2560",2011-01-03,762.11,"星期一","0103"
"2561",2011-01-04,792.5,"星期二","0104"
"2562",2011-01-05,757.8,"星期三","0105"
"2563",2011-01-06,622.55,"星期四","0106"
"2564",2011-01-07,704.36,"星期五","0107"
"2565",2011-01-08,672.6,"星期六","0108"
"2566",2011-01-09,652.53,"星期日","0109"
"2567",2011-01-10,786.09,"星期一","0110"
"2568",2011-01-11,795.22,"星期二","0111"
"2569",2011-01-12,792.82,"星期三","0112"
"2570",2011-01-13,791.99,"星期四","0113"
"2571",2011-01-14,790.14,"星期五","0114"
"2572",2011-01-15,706.04,"星期六","0115"
"2573",2011-01-16,659.16,"星期日","0116"
"2574",2011-01-17,797.15,"星期一","0117"
"2575",2011-01-18,818.53,"星期二","0118"
"2576",2011-01-19,816.14,"星期三","0119"
"2577",2011-01-20,807.45,"星期四","0120"
"2578",2011-01-21,825.93,"星期五","0121"
"2579",2011-01-22,774.22,"星期六","0122"
"2580",2011-01-23,727.04,"星期日","0123"
"2581",2011-01-24,866.34,"星期一","0124"
"2582",2011-01-25,886.68,"星期二","0125"
"2583",2011-01-26,885,"星期三","0126"
"2584",2011-01-27,870.57,"星期四","0127"
"2585",2011-01-28,855.92,"星期五","0128"
"2586",2011-01-29,752.99,"星期六","0129"
"2587",2011-01-30,698.15,"星期日","0130"
"2588",2011-01-31,845.52,"星期一","0131"
"2589",2011-02-01,853.08,"星期二","0201"
"2590",2011-02-02,846.98,"星期三","0202"
"2591",2011-02-03,839.47,"星期四","0203"
"2592",2011-02-04,821.07,"星期五","0204"
"2593",2011-02-05,725.19,"星期六","0205"
"2594",2011-02-06,660.25,"星期日","0206"
"2595",2011-02-07,791.41,"星期一","0207"
"2596",2011-02-08,820.76,"星期二","0208"
"2597",2011-02-09,814.71,"星期三","0209"
"2598",2011-02-10,809.79,"星期四","0210"
"2599",2011-02-11,800.81,"星期五","0211"
"2600",2011-02-12,707.94,"星期六","0212"
"2601",2011-02-13,658.73,"星期日","0213"
"2602",2011-02-14,793.58,"星期一","0214"
"2603",2011-02-15,830.04,"星期二","0215"
"2604",2011-02-16,821.28,"星期三","0216"
"2605",2011-02-17,819.27,"星期四","0217"
"2606",2011-02-18,799.29,"星期五","0218"
"2607",2011-02-19,713.19,"星期六","0219"
"2608",2011-02-20,638.55,"星期日","0220"
"2609",2011-02-21,763.48,"星期一","0221"
"2610",2011-02-22,767.25,"星期二","0222"
"2611",2011-02-23,750.82,"星期三","0223"
"2612",2011-02-24,745.33,"星期四","0224"
"2613",2011-02-25,732.46,"星期五","0225"
"2614",2011-02-26,655.15,"星期六","0226"
"2615",2011-02-27,594.99,"星期日","0227"
"2616",2011-02-28,733.82,"星期一","0228"
"2617",2011-03-01,793.54,"星期二","0301"
"2618",2011-03-02,814.52,"星期三","0302"
"2619",2011-03-03,832.33,"星期四","0303"
"2620",2011-03-04,830.62,"星期五","0304"
"2621",2011-03-05,707.9,"星期六","0305"
"2622",2011-03-06,642.24,"星期日","0306"
"2623",2011-03-07,754.28,"星期一","0307"
"2624",2011-03-08,789.31,"星期二","0308"
"2625",2011-03-09,795.36,"星期三","0309"
"2626",2011-03-10,783.68,"星期四","0310"
"2627",2011-03-11,789.92,"星期五","0311"
"2628",2011-03-12,701.51,"星期六","0312"
"2629",2011-03-13,630.27,"星期日","0313"
"2630",2011-03-14,771.44,"星期一","0314"
"2631",2011-03-15,781.17,"星期二","0315"
"2632",2011-03-16,776.38,"星期三","0316"
"2633",2011-03-17,752.9,"星期四","0317"
"2634",2011-03-18,730.25,"星期五","0318"
"2635",2011-03-19,628.36,"星期六","0319"
"2636",2011-03-20,579.61,"星期日","0320"
"2637",2011-03-21,713,"星期一","0321"
"2638",2011-03-22,742.96,"星期二","0322"
"2639",2011-03-23,754.74,"星期三","0323"
"2640",2011-03-24,753.08,"星期四","0324"
"2641",2011-03-25,745.76,"星期五","0325"
"2642",2011-03-26,653.02,"星期六","0326"
"2643",2011-03-27,570.14,"星期日","0327"
"2644",2011-03-28,716.48,"星期一","0328"
"2645",2011-03-29,729.5,"星期二","0329"
"2646",2011-03-30,729.74,"星期三","0330"
"2647",2011-03-31,715.02,"星期四","0331"
"2648",2011-04-01,698.79,"星期五","0401"
"2649",2011-04-02,623.03,"星期六","0402"
"2650",2011-04-03,572.81,"星期日","0403"
"2651",2011-04-04,683.67,"星期一","0404"
"2652",2011-04-05,703.88,"星期二","0405"
"2653",2011-04-06,706.16,"星期三","0406"
"2654",2011-04-07,699.78,"星期四","0407"
"2655",2011-04-08,701.47,"星期五","0408"
"2656",2011-04-09,610.57,"星期六","0409"
"2657",2011-04-10,560.6,"星期日","0410"
"2658",2011-04-11,680.77,"星期一","0411"
"2659",2011-04-12,695.71,"星期二","0412"
"2660",2011-04-13,694.95,"星期三","0413"
"2661",2011-04-14,698.54,"星期四","0414"
"2662",2011-04-15,691.56,"星期五","0415"
"2663",2011-04-16,615.4,"星期六","0416"
"2664",2011-04-17,558.22,"星期日","0417"
"2665",2011-04-18,669.19,"星期一","0418"
"2666",2011-04-19,682.98,"星期二","0419"
"2667",2011-04-20,665.41,"星期三","0420"
"2668",2011-04-21,574.95,"星期四","0421"
"2669",2011-04-22,532,"星期五","0422"
"2670",2011-04-23,551.95,"星期六","0423"
"2671",2011-04-24,517.68,"星期日","0424"
"2672",2011-04-25,586.29,"星期一","0425"
"2673",2011-04-26,663.49,"星期二","0426"
"2674",2011-04-27,673.58,"星期三","0427"
"2675",2011-04-28,683,"星期四","0428"
"2676",2011-04-29,689.08,"星期五","0429"
"2677",2011-04-30,605.42,"星期六","0430"
"2678",2011-05-01,522.73,"星期日","0501"
"2679",2011-05-02,602.3,"星期一","0502"
"2680",2011-05-03,676.19,"星期二","0503"
"2681",2011-05-04,683.01,"星期三","0504"
"2682",2011-05-05,674.5,"星期四","0505"
"2683",2011-05-06,674.5,"星期五","0506"
"2684",2011-05-07,603.2,"星期六","0507"
"2685",2011-05-08,543.14,"星期日","0508"
"2686",2011-05-09,673.39,"星期一","0509"
"2687",2011-05-10,694.68,"星期二","0510"
"2688",2011-05-11,701.41,"星期三","0511"
"2689",2011-05-12,701.06,"星期四","0512"
"2690",2011-05-13,699.2,"星期五","0513"
"2691",2011-05-14,624.88,"星期六","0514"
"2692",2011-05-15,554.38,"星期日","0515"
"2693",2011-05-16,673.36,"星期一","0516"
"2694",2011-05-17,693.24,"星期二","0517"
"2695",2011-05-18,702.85,"星期三","0518"
"2696",2011-05-19,699.81,"星期四","0519"
"2697",2011-05-20,683.64,"星期五","0520"
"2698",2011-05-21,612.57,"星期六","0521"
"2699",2011-05-22,554.56,"星期日","0522"
"2700",2011-05-23,691.3,"星期一","0523"
"2701",2011-05-24,719.36,"星期二","0524"
"2702",2011-05-25,735.11,"星期三","0525"
"2703",2011-05-26,736.7,"星期四","0526"
"2704",2011-05-27,715.59,"星期五","0527"
"2705",2011-05-28,626.35,"星期六","0528"
"2706",2011-05-29,569,"星期日","0529"
"2707",2011-05-30,688.4,"星期一","0530"
"2708",2011-05-31,700.13,"星期二","0531"
"2709",2011-06-01,693.69,"星期三","0601"
"2710",2011-06-02,697.62,"星期四","0602"
"2711",2011-06-03,698.58,"星期五","0603"
"2712",2011-06-04,625.09,"星期六","0604"
"2713",2011-06-05,569.56,"星期日","0605"
"2714",2011-06-06,686.4,"星期一","0606"
"2715",2011-06-07,686.33,"星期二","0607"
"2716",2011-06-08,686.25,"星期三","0608"
"2717",2011-06-09,684.76,"星期四","0609"
"2718",2011-06-10,693.74,"星期五","0610"
"2719",2011-06-11,618.97,"星期六","0611"
"2720",2011-06-12,568.54,"星期日","0612"
"2721",2011-06-13,672.01,"星期一","0613"
"2722",2011-06-14,728.64,"星期二","0614"
"2723",2011-06-15,742.96,"星期三","0615"
"2724",2011-06-16,743.78,"星期四","0616"
"2725",2011-06-17,734.21,"星期五","0617"
"2726",2011-06-18,652.35,"星期六","0618"
"2727",2011-06-19,592.21,"星期日","0619"
"2728",2011-06-20,736.83,"星期一","0620"
"2729",2011-06-21,772.74,"星期二","0621"
"2730",2011-06-22,767.67,"星期三","0622"
"2731",2011-06-23,713.34,"星期四","0623"
"2732",2011-06-24,691.27,"星期五","0624"
"2733",2011-06-25,669.55,"星期六","0625"
"2734",2011-06-26,630.49,"星期日","0626"
"2735",2011-06-27,784.01,"星期一","0627"
"2736",2011-06-28,799.52,"星期二","0628"
"2737",2011-06-29,777.99,"星期三","0629"
"2738",2011-06-30,776.49,"星期四","0630"
"2739",2011-07-01,778.86,"星期五","0701"
"2740",2011-07-02,696.7,"星期六","0702"
"2741",2011-07-03,622.07,"星期日","0703"
"2742",2011-07-04,731.06,"星期一","0704"
"2743",2011-07-05,771.14,"星期二","0705"
"2744",2011-07-06,778.24,"星期三","0706"
"2745",2011-07-07,758.91,"星期四","0707"
"2746",2011-07-08,754.77,"星期五","0708"
"2747",2011-07-09,676.25,"星期六","0709"
"2748",2011-07-10,609.61,"星期日","0710"
"2749",2011-07-11,758.49,"星期一","0711"
"2750",2011-07-12,745.48,"星期二","0712"
"2751",2011-07-13,745.48,"星期三","0713"
"2752",2011-07-14,744.34,"星期四","0714"
"2753",2011-07-15,753.62,"星期五","0715"
"2754",2011-07-16,675.95,"星期六","0716"
"2755",2011-07-17,600.14,"星期日","0717"
"2756",2011-07-18,713.01,"星期一","0718"
"2757",2011-07-19,730.82,"星期二","0719"
"2758",2011-07-20,737.18,"星期三","0720"
"2759",2011-07-21,750.5,"星期四","0721"
"2760",2011-07-22,727.8,"星期五","0722"
"2761",2011-07-23,644.15,"星期六","0723"
"2762",2011-07-24,577.49,"星期日","0724"
"2763",2011-07-25,671.79,"星期一","0725"
"2764",2011-07-26,747.72,"星期二","0726"
"2765",2011-07-27,742.87,"星期三","0727"
"2766",2011-07-28,747.76,"星期四","0728"
"2767",2011-07-29,739.72,"星期五","0729"
"2768",2011-07-30,647.49,"星期六","0730"
"2769",2011-07-31,583.85,"星期日","0731"
"2770",2011-08-01,710.31,"星期一","0801"
"2771",2011-08-02,712.21,"星期二","0802"
"2772",2011-08-03,718.62,"星期三","0803"
"2773",2011-08-04,728.86,"星期四","0804"
"2774",2011-08-05,730.46,"星期五","0805"
"2775",2011-08-06,647.84,"星期六","0806"
"2776",2011-08-07,594.22,"星期日","0807"
"2777",2011-08-08,697.04,"星期一","0808"
"2778",2011-08-09,699.61,"星期二","0809"
"2779",2011-08-10,713.36,"星期三","0810"
"2780",2011-08-11,723.89,"星期四","0811"
"2781",2011-08-12,718.14,"星期五","0812"
"2782",2011-08-13,640.72,"星期六","0813"
"2783",2011-08-14,590.39,"星期日","0814"
"2784",2011-08-15,599.62,"星期一","0815"
"2785",2011-08-16,713.14,"星期二","0816"
"2786",2011-08-17,729.55,"星期三","0817"
"2787",2011-08-18,736.22,"星期四","0818"
"2788",2011-08-19,747.6,"星期五","0819"
"2789",2011-08-20,687.24,"星期六","0820"
"2790",2011-08-21,617.55,"星期日","0821"
"2791",2011-08-22,722.6,"星期一","0822"
"2792",2011-08-23,745.4,"星期二","0823"
"2793",2011-08-24,745.96,"星期三","0824"
"2794",2011-08-25,744.94,"星期四","0825"
"2795",2011-08-26,718.37,"星期五","0826"
"2796",2011-08-27,628.57,"星期六","0827"
"2797",2011-08-28,589.21,"星期日","0828"
"2798",2011-08-29,728.21,"星期一","0829"
"2799",2011-08-30,749.5,"星期二","0830"
"2800",2011-08-31,757.09,"星期三","0831"
"2801",2011-09-01,751.55,"星期四","0901"
"2802",2011-09-02,730.75,"星期五","0902"
"2803",2011-09-03,624.78,"星期六","0903"
"2804",2011-09-04,571.93,"星期日","0904"
"2805",2011-09-05,704.41,"星期一","0905"
"2806",2011-09-06,736.93,"星期二","0906"
"2807",2011-09-07,754.08,"星期三","0907"
"2808",2011-09-08,743.77,"星期四","0908"
"2809",2011-09-09,736.15,"星期五","0909"
"2810",2011-09-10,658.08,"星期六","0910"
"2811",2011-09-11,596.58,"星期日","0911"
"2812",2011-09-12,740.27,"星期一","0912"
"2813",2011-09-13,765.79,"星期二","0913"
"2814",2011-09-14,771.02,"星期三","0914"
"2815",2011-09-15,771.97,"星期四","0915"
"2816",2011-09-16,764.86,"星期五","0916"
"2817",2011-09-17,666.6,"星期六","0917"
"2818",2011-09-18,585.59,"星期日","0918"
"2819",2011-09-19,692.97,"星期一","0919"
"2820",2011-09-20,714.01,"星期二","0920"
"2821",2011-09-21,721.66,"星期三","0921"
"2822",2011-09-22,730.03,"星期四","0922"
"2823",2011-09-23,722.71,"星期五","0923"
"2824",2011-09-24,618.88,"星期六","0924"
"2825",2011-09-25,560.65,"星期日","0925"
"2826",2011-09-26,698.42,"星期一","0926"
"2827",2011-09-27,725.59,"星期二","0927"
"2828",2011-09-28,724.22,"星期三","0928"
"2829",2011-09-29,718.91,"星期四","0929"
"2830",2011-09-30,715.16,"星期五","0930"
"2831",2011-10-01,626.8,"星期六","1001"
"2832",2011-10-02,570.26,"星期日","1002"
"2833",2011-10-03,700.39,"星期一","1003"
"2834",2011-10-04,710.62,"星期二","1004"
"2835",2011-10-05,718.7,"星期三","1005"
"2836",2011-10-06,720.73,"星期四","1006"
"2837",2011-10-07,704.92,"星期五","1007"
"2838",2011-10-08,609.49,"星期六","1008"
"2839",2011-10-09,550.57,"星期日","1009"
"2840",2011-10-10,679.33,"星期一","1010"
"2841",2011-10-11,695.53,"星期二","1011"
"2842",2011-10-12,584.98,"星期三","1012"
"2843",2011-10-13,677.11,"星期四","1013"
"2844",2011-10-14,684.65,"星期五","1014"
"2845",2011-10-15,611.3,"星期六","1015"
"2846",2011-10-16,554.15,"星期日","1016"
"2847",2011-10-17,683.13,"星期一","1017"
"2848",2011-10-18,692.78,"星期二","1018"
"2849",2011-10-19,696.7,"星期三","1019"
"2850",2011-10-20,690.66,"星期四","1020"
"2851",2011-10-21,692.44,"星期五","1021"
"2852",2011-10-22,614.9,"星期六","1022"
"2853",2011-10-23,552.35,"星期日","1023"
"2854",2011-10-24,665.35,"星期一","1024"
"2855",2011-10-25,668.91,"星期二","1025"
"2856",2011-10-26,699.32,"星期三","1026"
"2857",2011-10-27,708.4,"星期四","1027"
"2858",2011-10-28,693.34,"星期五","1028"
"2859",2011-10-29,618.41,"星期六","1029"
"2860",2011-10-30,579.54,"星期日","1030"
"2861",2011-10-31,619.94,"星期一","1031"
"2862",2011-11-01,566.11,"星期二","1101"
"2863",2011-11-02,683.48,"星期三","1102"
"2864",2011-11-03,697.24,"星期四","1103"
"2865",2011-11-04,705.73,"星期五","1104"
"2866",2011-11-05,621.19,"星期六","1105"
"2867",2011-11-06,570.16,"星期日","1106"
"2868",2011-11-07,703.02,"星期一","1107"
"2869",2011-11-08,713.51,"星期二","1108"
"2870",2011-11-09,712.9,"星期三","1109"
"2871",2011-11-10,717.07,"星期四","1110"
"2872",2011-11-11,705.07,"星期五","1111"
"2873",2011-11-12,624.42,"星期六","1112"
"2874",2011-11-13,574.24,"星期日","1113"
"2875",2011-11-14,708.21,"星期一","1114"
"2876",2011-11-15,716.73,"星期二","1115"
"2877",2011-11-16,714.79,"星期三","1116"
"2878",2011-11-17,722.07,"星期四","1117"
"2879",2011-11-18,721,"星期五","1118"
"2880",2011-11-19,644.62,"星期六","1119"
"2881",2011-11-20,587.84,"星期日","1120"
"2882",2011-11-21,714.36,"星期一","1121"
"2883",2011-11-22,730.18,"星期二","1122"
"2884",2011-11-23,719.27,"星期三","1123"
"2885",2011-11-24,727.03,"星期四","1124"
"2886",2011-11-25,721,"星期五","1125"
"2887",2011-11-26,640.25,"星期六","1126"
"2888",2011-11-27,598.24,"星期日","1127"
"2889",2011-11-28,740,"星期一","1128"
"2890",2011-11-29,754.62,"星期二","1129"
"2891",2011-11-30,761.33,"星期三","1130"
"2892",2011-12-01,755.45,"星期四","1201"
"2893",2011-12-02,746.27,"星期五","1202"
"2894",2011-12-03,670,"星期六","1203"
"2895",2011-12-04,611.11,"星期日","1204"
"2896",2011-12-05,702.41,"星期一","1205"
"2897",2011-12-06,646.36,"星期二","1206"
"2898",2011-12-07,707.79,"星期三","1207"
"2899",2011-12-08,638.3,"星期四","1208"
"2900",2011-12-09,705.28,"星期五","1209"
"2901",2011-12-10,671.2,"星期六","1210"
"2902",2011-12-11,637.78,"星期日","1211"
"2903",2011-12-12,758.16,"星期一","1212"
"2904",2011-12-13,767.5,"星期二","1213"
"2905",2011-12-14,761.06,"星期三","1214"
"2906",2011-12-15,760.1,"星期四","1215"
"2907",2011-12-16,762.87,"星期五","1216"
"2908",2011-12-17,675.84,"星期六","1217"
"2909",2011-12-18,642.84,"星期日","1218"
"2910",2011-12-19,779.37,"星期一","1219"
"2911",2011-12-20,791.94,"星期二","1220"
"2912",2011-12-21,762.8,"星期三","1221"
"2913",2011-12-22,748.31,"星期四","1222"
"2914",2011-12-23,726.18,"星期五","1223"
"2915",2011-12-24,615.85,"星期六","1224"
"2916",2011-12-25,547.26,"星期日","1225"
"2917",2011-12-26,640.73,"星期一","1226"
"2918",2011-12-27,713.66,"星期二","1227"
"2919",2011-12-28,714.29,"星期三","1228"
"2920",2011-12-29,706.34,"星期四","1229"
"2921",2011-12-30,695.84,"星期五","1230"
"2922",2011-12-31,628.41,"星期六","1231"
"2923",2012-01-01,553.16,"星期日","0101"
"2924",2012-01-02,673.5,"星期一","0102"
"2925",2012-01-03,735.24,"星期二","0103"
"2926",2012-01-04,748.88,"星期三","0104"
"2927",2012-01-05,723.2,"星期四","0105"
"2928",2012-01-06,604.1,"星期五","0106"
"2929",2012-01-07,644.04,"星期六","0107"
"2930",2012-01-08,634.19,"星期日","0108"
"2931",2012-01-09,771.05,"星期一","0109"
"2932",2012-01-10,804.52,"星期二","0110"
"2933",2012-01-11,814.17,"星期三","0111"
"2934",2012-01-12,819.11,"星期四","0112"
"2935",2012-01-13,816.79,"星期五","0113"
"2936",2012-01-14,724.79,"星期六","0114"
"2937",2012-01-15,680.06,"星期日","0115"
"2938",2012-01-16,818.69,"星期一","0116"
"2939",2012-01-17,817.63,"星期二","0117"
"2940",2012-01-18,815.65,"星期三","0118"
"2941",2012-01-19,808.81,"星期四","0119"
"2942",2012-01-20,787.27,"星期五","0120"
"2943",2012-01-21,699.29,"星期六","0121"
"2944",2012-01-22,647.1,"星期日","0122"
"2945",2012-01-23,772.15,"星期一","0123"
